ticker,date,strategy_id,strategy_name,action_label,refined_score,fwd_1w_return
SBUX,2023-06-16,no-action,No actionable setup,No action,2,-0.035731808103544815
SCHW,2023-06-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,-0.018198559755477905
SO,2023-06-16,no-action,No actionable setup,No action,3,-0.0004180431773109783
SPG,2023-06-16,trend-hold,Trend hold / monitor,Hold,5,-0.015249589562387755
T,2023-06-16,no-action,No actionable setup,No action,2,-0.026774555778369846
TMO,2023-06-16,no-action,No actionable setup,No action,3,-0.028419800563958986
TMUS,2023-06-16,no-action,No actionable setup,No action,0,0.029939766646450483
TSLA,2023-06-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.07480619042738545
TXN,2023-06-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.04531565261236847
UBER,2023-06-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,0.020680094248967107
UNH,2023-06-16,no-action,No actionable setup,No action,0,0.04486468137222266
UNP,2023-06-16,trend-hold,Trend hold / monitor,Hold,4,-0.016318934713301814
UPS,2023-06-16,trend-hold,Trend hold / monitor,Hold,4,-0.032646442889893934
USB,2023-06-16,trend-hold,Trend hold / monitor,Hold,6,-0.033781794987795766
V,2023-06-16,no-action,No actionable setup,No action,4,-0.011401863477334628
VZ,2023-06-16,no-action,No actionable setup,No action,3,-0.009599519553201263
WFC,2023-06-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.03769559367197983
WMT,2023-06-16,no-action,No actionable setup,No action,5,-0.003086218313062994
XLE,2023-06-16,no-action,No actionable setup,No action,2,-0.02609449164512423
XLF,2023-06-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.02709957154522269
XLI,2023-06-16,broad-market-trend-hold,Index trend follow-through,Buy now,7,-0.012422926472314133
XLK,2023-06-16,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.03320053074048168
XLV,2023-06-16,no-action,No actionable setup,No action,5,-0.007261225815870853
XLY,2023-06-16,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.018331548036111922
XOM,2023-06-16,no-action,No actionable setup,No action,0,-0.007990072860610709
AAPL,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.039050829392214936
ABBV,2023-06-23,no-action,No actionable setup,No action,1,-0.008755168168315453
ABT,2023-06-23,trend-hold,Trend hold / monitor,Hold,5,0.008977265746526353
ACN,2023-06-23,no-action,No actionable setup,No action,4,0.034011306321719115
ADBE,2023-06-23,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,0.008809186753008902
AMAT,2023-06-23,no-action,No actionable setup,No action,6,0.06224726615713583
AMD,2023-06-23,no-action,No actionable setup,No action,3,0.03545133578898896
AMGN,2023-06-23,no-action,No actionable setup,No action,2,-0.02241203084061194
AMT,2023-06-23,no-action,No actionable setup,No action,1,0.042520043616694814
AMZN,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.007964113235244374
AVGO,2023-06-23,no-action,No actionable setup,No action,6,0.055075108917116866
AXP,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.03647283487171071
BA,2023-06-23,no-action,No actionable setup,No action,3,0.027992794398945087
BAC,2023-06-23,no-action,No actionable setup,No action,1,0.03387389311919331
BKNG,2023-06-23,no-action,No actionable setup,No action,2,0.029116628322411797
BLK,2023-06-23,no-action,No actionable setup,No action,3,0.01571019509094196
BMY,2023-06-23,no-action,No actionable setup,No action,2,-0.016758919699333408
BNY,2023-06-23,no-action,No actionable setup,No action,4,0.03921569325844865
BRK-B,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.017151379567486913
C,2023-06-23,no-action,No actionable setup,No action,1,0.00043460359766900325
CAT,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,6,0.04952226791267522
CL,2023-06-23,no-action,No actionable setup,No action,4,-0.0009077900955796192
CMCSA,2023-06-23,no-action,No actionable setup,No action,4,0.036418005854342406
COF,2023-06-23,no-action,No actionable setup,No action,4,0.02598503107045924
COP,2023-06-23,no-action,No actionable setup,No action,1,0.03135577896263175
COST,2023-06-23,no-action,No actionable setup,No action,0,
CRM,2023-06-23,no-action,No actionable setup,No action,4,0.0055690332207132265
CSCO,2023-06-23,no-action,No actionable setup,No action,4,0.028015096286805763
CVS,2023-06-23,no-action,No actionable setup,No action,3,-0.006752891250103699
CVX,2023-06-23,no-action,No actionable setup,No action,0,0.03964320950140099
DE,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.001829620996515624
DHR,2023-06-23,trend-hold,Trend hold / monitor,Hold,3,0.007641300760531156
DIS,2023-06-23,no-action,No actionable setup,No action,0,0.013393874297539243
DUK,2023-06-23,no-action,No actionable setup,No action,0,0.0002228783191522421
EMR,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,6,0.042801096809077066
FDX,2023-06-23,trend-hold,Trend hold / monitor,Hold,4,0.06697080917555387
GD,2023-06-23,no-action,No actionable setup,No action,2,0.012994936271799373
GE,2023-06-23,no-action,No actionable setup,No action,4,0.05848913791707444
GEV,2023-06-23,no-action,No actionable setup,No action,0,
GILD,2023-06-23,no-action,No actionable setup,No action,0,-0.0051633086301282605
GM,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,6,0.06578222907794617
GOOG,2023-06-23,no-action,No actionable setup,No action,4,-0.01666392032436148
GOOGL,2023-06-23,no-action,No actionable setup,No action,4,-0.02157920114985956
GS,2023-06-23,no-action,No actionable setup,No action,0,0.024880103277437282
HD,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,4,0.0326784919704306
HON,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.0370333390834412
IBM,2023-06-23,no-action,No actionable setup,No action,3,0.03384072572563834
INTC,2023-06-23,trend-hold,Trend hold / monitor,Hold,6,0.013333291718454099
INTU,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.012149594579818235
ISRG,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.04485727628711711
JNJ,2023-06-23,trend-hold,Trend hold / monitor,Hold,6,0.00024177269733405282
JPM,2023-06-23,no-action,No actionable setup,No action,4,0.04746126070010859
KO,2023-06-23,no-action,No actionable setup,No action,3,-0.016013064216002126
LIN,2023-06-23,trend-hold,Trend hold / monitor,Hold,4,0.02830618834300802
LLY,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.022099238796459142
LMT,2023-06-23,no-action,No actionable setup,No action,4,0.0022205232579615153
LOW,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.04869433913250498
LRCX,2023-06-23,no-action,No actionable setup,No action,5,0.05601556759444848
MA,2023-06-23,no-action,No actionable setup,No action,5,0.03551773339587738
MCD,2023-06-23,no-action,No actionable setup,No action,3,0.02931944359500882
MDLZ,2023-06-23,no-action,No actionable setup,No action,1,-0.0021887282634005523
MDT,2023-06-23,no-action,No actionable setup,No action,3,0.00708727815953325
META,2023-06-23,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.006061025641296625
MMM,2023-06-23,trend-hold,Trend hold / monitor,Hold,2,-0.006254969150499057
MO,2023-06-23,no-action,No actionable setup,No action,1,0.043298045771449134
MRK,2023-06-23,no-action,No actionable setup,No action,5,0.0068935508380982835
MS,2023-06-23,no-action,No actionable setup,No action,1,0.021775540260253745
MSFT,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.016476687100078546
MU,2023-06-23,no-action,No actionable setup,No action,2,-0.03324139414098015
NEE,2023-06-23,no-action,No actionable setup,No action,1,0.0004044597551229323
NFLX,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.0388424919233894
NKE,2023-06-23,no-action,No actionable setup,No action,2,0.007761195485477046
NOW,2023-06-23,no-action,No actionable setup,No action,5,0.0349545814339407
NVDA,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.0022032861580596474
ORCL,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.00379296148480468
PEP,2023-06-23,no-action,No actionable setup,No action,4,-0.004568205890563171
PFE,2023-06-23,no-action,No actionable setup,No action,0,-0.04229762308499452
PG,2023-06-23,no-action,No actionable setup,No action,4,0.022093483975240247
PLTR,2023-06-23,no-action,No actionable setup,No action,4,0.09265860409674853
PM,2023-06-23,trend-hold,Trend hold / monitor,Hold,5,0.013707161505641885
QCOM,2023-06-23,no-action,No actionable setup,No action,4,0.049457820640555594
QQQ,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.018977229328221767
RTX,2023-06-23,trend-hold,Trend hold / monitor,Hold,3,0.010834747525386934
SBUX,2023-06-23,no-action,No actionable setup,No action,0,0.007321550208617689
SCHW,2023-06-23,no-action,No actionable setup,No action,3,0.06601471237741241
SO,2023-06-23,no-action,No actionable setup,No action,1,-0.002838849636702223
SPG,2023-06-23,no-action,No actionable setup,No action,2,0.07183966629506378
T,2023-06-23,no-action,No actionable setup,No action,0,0.03236245994644982
TMO,2023-06-23,no-action,No actionable setup,No action,2,-0.004692817515008496
TMUS,2023-06-23,no-action,No actionable setup,No action,2,0.04593366494388662
TSLA,2023-06-23,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,0.020148023332745346
TXN,2023-06-23,no-action,No actionable setup,No action,3,0.07359262962600321
UBER,2023-06-23,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.0039225192211364
UNH,2023-06-23,no-action,No actionable setup,No action,1,0.007631057963181309
UNP,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,4,0.02366299335625488
UPS,2023-06-23,no-action,No actionable setup,No action,1,0.05883399556306235
USB,2023-06-23,no-action,No actionable setup,No action,3,0.03638650518499098
V,2023-06-23,no-action,No actionable setup,No action,5,0.03454581821109026
VZ,2023-06-23,no-action,No actionable setup,No action,1,0.04731062755801463
WFC,2023-06-23,no-action,No actionable setup,No action,2,0.05097265854993793
WMT,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.011063947194342338
XLE,2023-06-23,no-action,No actionable setup,No action,0,0.049250226583942514
XLF,2023-06-23,no-action,No actionable setup,No action,3,0.02962728638599388
XLI,2023-06-23,broad-market-trend-hold,Index trend follow-through,Buy now,6,0.03911697292096772
XLK,2023-06-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.030892421597507047
XLV,2023-06-23,no-action,No actionable setup,No action,4,0.005530270663174797
XLY,2023-06-23,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.0263523764930349
XOM,2023-06-23,no-action,No actionable setup,No action,0,0.04736326564307114
AAPL,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.027633142117954868
ABBV,2023-06-30,no-action,No actionable setup,No action,1,-0.0017812680322526475
ABT,2023-06-30,trend-hold,Trend hold / monitor,Hold,6,-0.01834525831575684
ACN,2023-06-30,no-action,No actionable setup,No action,5,-0.00042120153895308654
ADBE,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.015051465298119737
AMAT,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.02753560199536076
AMD,2023-06-30,no-action,No actionable setup,No action,3,-0.0028970399477256104
AMGN,2023-06-30,no-action,No actionable setup,No action,1,0.012206068835817208
AMT,2023-06-30,trend-hold,Trend hold / monitor,Hold,4,-0.0020109280434100762
AMZN,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.024777564757675563
AVGO,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.011874231391877599
AXP,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.014293859230748551
BA,2023-06-30,no-action,No actionable setup,No action,5,0.010181823542325441
BAC,2023-06-30,no-action,No actionable setup,No action,4,-0.0010456844226925943
BKNG,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.010554260051170106
BLK,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.00727778475433416
BMY,2023-06-30,no-action,No actionable setup,No action,0,-0.022986727180072664
BNY,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.00920934059291123
BRK-B,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.000381245990652479
C,2023-06-30,no-action,No actionable setup,No action,3,-0.0080365495053073
CAT,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.011217209805339357
CL,2023-06-30,no-action,No actionable setup,No action,3,-0.014927330116984994
CMCSA,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.007220219789348503
COF,2023-06-30,no-action,No actionable setup,No action,4,0.0007314089755077191
COP,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.007142147084357786
COST,2023-06-30,no-action,No actionable setup,No action,0,
CRM,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.007336945432456998
CSCO,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.0065713208650588495
CVS,2023-06-30,no-action,No actionable setup,No action,1,0.0033271136420047753
CVX,2023-06-30,trend-hold,Trend hold / monitor,Hold,3,-0.013346082123022573
DE,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.004689143081113345
DHR,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,-0.023041660720189427
DIS,2023-06-30,no-action,No actionable setup,No action,2,-0.013216849477034387
DUK,2023-06-30,no-action,No actionable setup,No action,2,-0.005794480225593368
EMR,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.010620633819614755
FDX,2023-06-30,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,0.015288457596753569
GD,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,-0.0021845281619170542
GE,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.006190220214395081
GEV,2023-06-30,no-action,No actionable setup,No action,0,
GILD,2023-06-30,no-action,No actionable setup,No action,1,-0.0179057643555518
GM,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.028008246314677132
GOOG,2023-06-30,no-action,No actionable setup,No action,3,-0.033892687713880876
GOOGL,2023-06-30,no-action,No actionable setup,No action,3,-0.027151212053959206
GS,2023-06-30,no-action,No actionable setup,No action,2,-0.018819393450141053
HD,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.0011589487901231266
HON,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.0011565988316979414
IBM,2023-06-30,no-action,No actionable setup,No action,4,-0.0068007150340981815
INTC,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.020932923953025817
INTU,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.013400519649366505
ISRG,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.004883936994240834
JNJ,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.036309869565566144
JPM,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.0019940081136804455
KO,2023-06-30,no-action,No actionable setup,No action,2,-0.015111255877876983
LIN,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.03550435408848529
LLY,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.033732796608851534
LMT,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.0
LOW,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.015152849867913876
LRCX,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.023675498555380536
MA,2023-06-30,trend-hold,Trend hold / monitor,Hold,6,-0.002898510465907722
MCD,2023-06-30,trend-hold,Trend hold / monitor,Hold,5,-0.01313633383474977
MDLZ,2023-06-30,no-action,No actionable setup,No action,1,-0.011516368784878273
MDT,2023-06-30,trend-hold,Trend hold / monitor,Hold,6,-0.018728735010859143
META,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.02481007333129792
MMM,2023-06-30,no-action,No actionable setup,No action,2,-0.0289739477244223
MO,2023-06-30,no-action,No actionable setup,No action,4,-0.007726235761936984
MRK,2023-06-30,trend-hold,Trend hold / monitor,Hold,5,-0.04705780686279215
MS,2023-06-30,no-action,No actionable setup,No action,4,-0.023419203328631566
MSFT,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.02557708860663077
MU,2023-06-30,no-action,No actionable setup,No action,1,-0.009982586943786176
NEE,2023-06-30,no-action,No actionable setup,No action,2,-0.03355792407250924
NFLX,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.002769680322842527
NKE,2023-06-30,trend-hold,Trend hold / monitor,Hold,4,-0.04158742278755012
NOW,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.006459469120548844
NVDA,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.00288397330198753
ORCL,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.039549913756896315
PEP,2023-06-30,no-action,No actionable setup,No action,3,-0.00496705627298355
PFE,2023-06-30,no-action,No actionable setup,No action,1,-0.027262813295530264
PG,2023-06-30,trend-hold,Trend hold / monitor,Hold,6,-0.018979865418169095
PLTR,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.06327458044239775
PM,2023-06-30,trend-hold,Trend hold / monitor,Hold,7,0.0013316661520224038
QCOM,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,-0.016129016752173597
QQQ,2023-06-30,broad-market-trend-hold,Index trend follow-through,Buy now,6,-0.008283330531496658
RTX,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.004899915598459259
SBUX,2023-06-30,no-action,No actionable setup,No action,2,0.0007066393756247624
SCHW,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.020289370495537806
SO,2023-06-30,no-action,No actionable setup,No action,1,-0.001565844987210907
SPG,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.04736745265240061
T,2023-06-30,no-action,No actionable setup,No action,3,-0.042633188691730384
TMO,2023-06-30,no-action,No actionable setup,No action,1,-0.009391517803665539
TMUS,2023-06-30,no-action,No actionable setup,No action,4,-0.004031660066242226
TSLA,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.029949943335487283
TXN,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.0032218743322373067
UBER,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,-0.009034037669452322
UNH,2023-06-30,no-action,No actionable setup,No action,1,-0.036597092042648494
UNP,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.0011729327479781393
UPS,2023-06-30,trend-hold,Trend hold / monitor,Hold,5,0.011603915375479446
USB,2023-06-30,trend-hold,Trend hold / monitor,Hold,7,0.02118646318228401
V,2023-06-30,trend-hold,Trend hold / monitor,Hold,5,0.002863432486121864
VZ,2023-06-30,trend-hold,Trend hold / monitor,Hold,4,-0.05512232623714819
WFC,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.008434878345300878
WMT,2023-06-30,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.014632900067406363
XLE,2023-06-30,trend-hold,Trend hold / monitor,Hold,4,0.0030799557181171444
XLF,2023-06-30,broad-market-trend-hold,Index trend follow-through,Buy now,6,0.0008900206113608977
XLI,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.003633986123345423
XLK,2023-06-30,broad-market-trend-hold,Index trend follow-through,Buy now,6,-0.012653841829741719
XLV,2023-06-30,trend-hold,Trend hold / monitor,Hold,5,-0.020417324962784256
XLY,2023-06-30,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.0004711255650722279
XOM,2023-06-30,trend-hold,Trend hold / monitor,Hold,3,-0.023869441105769384
AAPL,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,5.249510179083927e-05
ABBV,2023-07-07,no-action,No actionable setup,No action,1,0.0037637970984201186
ABT,2023-07-07,trend-hold,Trend hold / monitor,Hold,4,0.01485662297812973
ACN,2023-07-07,no-action,No actionable setup,No action,3,0.03273802632240841
ADBE,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.06091460165557261
AMAT,2023-07-07,no-action,No actionable setup,No action,5,0.022712603013493204
AMD,2023-07-07,no-action,No actionable setup,No action,3,0.024476489504980936
AMGN,2023-07-07,no-action,No actionable setup,No action,0,0.04015549519499895
AMT,2023-07-07,trend-hold,Trend hold / monitor,Hold,4,-0.008079784231128317
AMZN,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.037756156130169805
AVGO,2023-07-07,no-action,No actionable setup,No action,6,0.049400631903959935
AXP,2023-07-07,no-action,No actionable setup,No action,3,0.021142498665305265
BA,2023-07-07,no-action,No actionable setup,No action,5,0.004809000397548724
BAC,2023-07-07,no-action,No actionable setup,No action,2,0.020329474579281692
BKNG,2023-07-07,no-action,No actionable setup,No action,2,0.08722710584583604
BLK,2023-07-07,no-action,No actionable setup,No action,3,0.06421583873513659
BMY,2023-07-07,no-action,No actionable setup,No action,0,-0.011332847276574132
BNY,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,-0.041685494463574724
BRK-B,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.0005573553675801701
C,2023-07-07,no-action,No actionable setup,No action,1,0.00021859031845883337
CAT,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.042580972156287755
CL,2023-07-07,no-action,No actionable setup,No action,2,0.011244954950335728
CMCSA,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.013999490698968442
COF,2023-07-07,no-action,No actionable setup,No action,2,0.03248798691676069
COP,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,4,0.037392161730446904
COST,2023-07-07,no-action,No actionable setup,No action,0,
CRM,2023-07-07,no-action,No actionable setup,No action,4,0.0941839106735809
CSCO,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,-0.011963141601722405
CVS,2023-07-07,no-action,No actionable setup,No action,1,0.03195025506686888
CVX,2023-07-07,no-action,No actionable setup,No action,0,-0.0041499117143213304
DE,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,8,0.023021088137503698
DHR,2023-07-07,no-action,No actionable setup,No action,1,0.0319632207959617
DIS,2023-07-07,no-action,No actionable setup,No action,0,-0.00022559389896315007
DUK,2023-07-07,no-action,No actionable setup,No action,1,0.03609229825469007
EMR,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.03541706554999924
FDX,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.024676665500621864
GD,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,3,0.0054635230496429266
GE,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.018564685026184913
GEV,2023-07-07,no-action,No actionable setup,No action,0,
GILD,2023-07-07,no-action,No actionable setup,No action,0,0.037221235428850585
GM,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.009845982924487018
GOOG,2023-07-07,no-action,No actionable setup,No action,4,0.04627932068287355
GOOGL,2023-07-07,no-action,No actionable setup,No action,4,0.04971538872715486
GS,2023-07-07,no-action,No actionable setup,No action,0,0.034965220497408245
HD,2023-07-07,no-action,No actionable setup,No action,3,0.045209876000732896
HON,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.014169024228049887
IBM,2023-07-07,no-action,No actionable setup,No action,2,0.009993882852288971
INTC,2023-07-07,no-action,No actionable setup,No action,3,0.04081636197296623
INTU,2023-07-07,no-action,No actionable setup,No action,6,0.0798768102767955
ISRG,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.06855018524350909
JNJ,2023-07-07,no-action,No actionable setup,No action,2,0.003893218946232402
JPM,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.037619565417329026
KO,2023-07-07,no-action,No actionable setup,No action,1,0.019076359376920093
LIN,2023-07-07,no-action,No actionable setup,No action,3,0.0385996994038309
LLY,2023-07-07,no-action,No actionable setup,No action,5,-0.0057954238077484455
LMT,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.012208162472659101
LOW,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.03063892483083608
LRCX,2023-07-07,no-action,No actionable setup,No action,4,0.03348601301307741
MA,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.03558201438317932
MCD,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.009722684965929762
MDLZ,2023-07-07,no-action,No actionable setup,No action,1,0.0038888719346787948
MDT,2023-07-07,no-action,No actionable setup,No action,3,0.02049135113211542
META,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.06312599874349889
MMM,2023-07-07,no-action,No actionable setup,No action,1,0.05149554927813704
MO,2023-07-07,trend-hold,Trend hold / monitor,Hold,5,-0.010656760953627886
MRK,2023-07-07,no-action,No actionable setup,No action,2,-0.015229391395498837
MS,2023-07-07,no-action,No actionable setup,No action,1,0.029030687994558324
MSFT,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.023782661125201
MU,2023-07-07,no-action,No actionable setup,No action,1,0.05655400196011917
NEE,2023-07-07,no-action,No actionable setup,No action,0,0.01596105271027204
NFLX,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.008696656171097494
NKE,2023-07-07,no-action,No actionable setup,No action,0,0.03340989751442858
NOW,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.04954967353495676
NVDA,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.0697833925362501
ORCL,2023-07-07,no-action,No actionable setup,No action,6,0.040659593472630595
PEP,2023-07-07,no-action,No actionable setup,No action,2,0.02802056386009011
PFE,2023-07-07,no-action,No actionable setup,No action,0,0.02223475774470529
PG,2023-07-07,no-action,No actionable setup,No action,2,0.008400537462120994
PLTR,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.06910035563223627
PM,2023-07-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.01842377797321082
QCOM,2023-07-07,no-action,No actionable setup,No action,3,0.05709845590639118
QQQ,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.03503172081681494
RTX,2023-07-07,no-action,No actionable setup,No action,3,-0.012831041095199502
SBUX,2023-07-07,no-action,No actionable setup,No action,0,0.05788649018155345
SCHW,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,4,0.030463101150669525
SO,2023-07-07,no-action,No actionable setup,No action,2,0.009903748517541056
SPG,2023-07-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.023028221486820044
